"Date","Price","Open","High","Low","Vol.","Change %"
"2007-09-18","468.810","468.310","468.810","468.310","","-0.86%"
"2007-09-19","469.780","469.280","469.780","469.280","","0.21%"
"2007-09-20","466.050","465.550","466.050","465.550","","-0.79%"
"2007-09-21","465.380","464.880","465.380","464.880","","-0.14%"
"2007-09-24","465.550","465.050","465.550","465.050","","0.04%"
"2007-09-25","463.730","463.230","463.730","463.230","","-0.39%"
"2007-09-26","464.250","463.750","464.250","463.750","","0.11%"
"2007-09-27","463.180","462.680","463.180","462.680","","-0.23%"
"2007-09-28","459.670","459.170","459.670","459.170","","-0.76%"
"2007-10-01","460.600","460.100","460.600","460.100","","0.20%"
"2007-10-02","463.310","462.810","463.310","462.810","","0.59%"
"2007-10-03","465.380","464.880","465.380","464.880","","0.45%"
"2007-10-04","463.750","463.250","463.750","463.250","","-0.35%"
"2007-10-05","463.830","463.330","463.830","463.330","","0.02%"
"2007-10-08","466.970","466.470","466.970","466.470","","0.68%"
"2007-10-09","464.800","464.300","464.800","464.300","","-0.46%"
"2007-10-10","463.550","463.050","463.550","463.050","","-0.27%"
"2007-10-11","463.500","463.000","463.500","463.000","","-0.01%"
"2007-10-12","462.650","462.150","462.650","462.150","","-0.18%"
"2007-10-15","461.510","461.010","461.510","461.010","","-0.25%"
"2007-10-16","462.900","462.400","462.900","462.400","","0.30%"
"2007-10-17","461.450","460.950","461.450","460.950","","-0.31%"
"2007-10-18","458.640","458.140","458.640","458.140","","-0.61%"
"2007-10-19","458.510","458.010","458.510","458.010","","-0.03%"
"2007-10-22","462.200","461.700","462.200","461.700","","0.80%"
"2007-10-23","459.700","459.200","459.700","459.200","","-0.54%"
"2007-10-24","459.640","459.140","459.640","459.140","","-0.01%"
"2007-10-25","458.550","458.050","458.550","458.050","","-0.24%"
"2007-10-26","455.580","455.080","455.580","455.080","","-0.65%"
"2007-10-29","454.500","454.000","454.500","454.000","","-0.24%"
"2007-10-30","454.320","453.820","454.320","453.820","","-0.04%"
"2007-10-31","453.950","453.450","453.950","453.450","","-0.08%"
"2007-11-01","454.250","453.750","454.250","453.750","","0.07%"
"2007-11-02","451.600","451.100","451.600","451.100","","-0.58%"
"2007-11-05","453.180","452.680","453.180","452.680","","0.35%"
"2007-11-06","450.510","450.010","450.510","450.010","","-0.59%"
"2007-11-07","447.950","447.450","447.950","447.450","","-0.57%"
"2007-11-08","446.880","446.380","446.880","446.380","","-0.24%"
"2007-11-09","446.940","446.440","446.940","446.440","","0.01%"
"2007-11-12","451.130","450.630","451.130","450.630","","0.94%"
"2007-11-13","448.990","448.490","448.990","448.490","","-0.47%"
"2007-11-14","447.520","447.020","447.520","447.020","","-0.33%"
"2007-11-15","448.440","447.940","448.440","447.940","","0.21%"
"2007-11-16","447.490","446.990","447.490","446.990","","-0.21%"
"2007-11-19","447.190","446.690","447.190","446.690","","-0.07%"
"2007-11-20","442.300","441.800","442.300","441.800","","-1.09%"
"2007-11-21","441.460","440.960","441.460","440.960","","-0.19%"
"2007-11-22","441.500","440.000","441.500","440.000","","0.01%"
"2007-11-23","441.910","441.410","441.910","441.410","","0.09%"
"2007-11-26","440.690","440.190","440.690","440.190","","-0.28%"
"2007-11-27","442.210","441.710","442.210","441.710","","0.34%"
"2007-11-28","442.240","441.740","442.240","441.740","","0.01%"
"2007-11-29","444.880","444.380","444.880","444.380","","0.60%"
"2007-11-30","448.100","447.600","448.100","447.600","","0.72%"
"2007-12-03","447.120","446.620","447.120","446.620","","-0.22%"
"2007-12-04","444.130","443.630","444.130","443.630","","-0.67%"
"2007-12-05","449.050","448.550","449.050","448.550","","1.11%"
"2007-12-06","448.160","447.660","448.160","447.660","","-0.20%"
"2007-12-07","447.400","446.900","447.400","446.900","","-0.17%"
"2007-12-10","445.600","445.100","445.600","445.100","","-0.40%"
"2007-12-11","447.800","447.300","447.800","447.300","","0.49%"
"2007-12-12","445.910","445.410","445.910","445.410","","-0.42%"
"2007-12-13","448.260","447.760","448.260","447.760","","0.53%"
"2007-12-14","454.790","454.290","454.790","454.290","","1.46%"
"2007-12-17","455.420","454.920","455.420","454.920","","0.14%"
"2007-12-18","455.170","454.670","455.170","454.670","","-0.05%"
"2007-12-19","456.090","455.590","456.090","455.590","","0.20%"
"2007-12-20","457.930","457.430","457.930","457.430","","0.40%"
"2007-12-21","456.630","456.130","456.630","456.130","","-0.28%"
"2007-12-24","455.170","454.670","455.170","454.670","","-0.32%"
"2007-12-25","455.500","454.000","455.500","454.000","","0.07%"
"2007-12-26","452.530","452.030","452.530","452.030","","-0.65%"
"2007-12-27","448.810","448.310","448.810","448.310","","-0.82%"
"2007-12-28","445.600","445.100","445.600","445.100","","-0.72%"
"2007-12-31","449.150","448.650","449.150","448.650","","0.80%"
"2008-01-01","449.500","448.000","449.500","448.000","","0.08%"
"2008-01-02","445.300","444.800","445.300","444.800","","-0.93%"
"2008-01-03","444.670","444.170","444.670","444.170","","-0.14%"
"2008-01-04","444.700","444.200","444.700","444.200","","0.01%"
"2008-01-07","446.150","445.650","446.150","445.650","","0.33%"
"2008-01-08","445.820","445.320","445.820","445.320","","-0.07%"
"2008-01-09","447.250","446.750","447.250","446.750","","0.32%"
"2008-01-10","442.950","442.450","442.950","442.450","","-0.96%"
"2008-01-11","443.790","443.290","443.790","443.290","","0.19%"
"2008-01-14","441.080","440.580","441.080","440.580","","-0.61%"
"2008-01-15","442.980","442.480","442.980","442.480","","0.43%"
"2008-01-16","447.280","446.780","447.280","446.780","","0.97%"
"2008-01-17","448.040","447.540","448.040","447.540","","0.17%"
"2008-01-18","448.840","448.340","448.840","448.340","","0.18%"
"2008-01-21","454.100","453.600","454.100","453.600","","1.17%"
"2008-01-22","447.950","447.450","447.950","447.450","","-1.35%"
"2008-01-23","448.070","447.570","448.070","447.570","","0.03%"
"2008-01-24","443.970","443.470","443.970","443.470","","-0.92%"
"2008-01-25","446.910","446.410","446.910","446.410","","0.66%"
"2008-01-28","443.520","443.020","443.520","443.020","","-0.76%"
"2008-01-29","443.760","443.260","443.760","443.260","","0.05%"
"2008-01-30","440.780","440.280","440.780","440.280","","-0.67%"
"2008-01-31","441.220","440.720","441.220","440.720","","0.10%"
"2008-02-01","441.500","440.000","441.500","440.000","","0.06%"
"2008-02-04","442.240","441.740","442.240","441.740","","0.17%"
"2008-02-05","447.520","447.020","447.520","447.020","","1.19%"
"2008-02-06","448.440","447.940","448.440","447.940","","0.21%"
"2008-02-07","452.680","452.180","452.680","452.180","","0.95%"
"2008-02-08","451.900","451.400","451.900","451.400","","-0.17%"
"2008-02-11","451.440","450.940","451.440","450.940","","-0.10%"
"2008-02-12","449.670","449.170","449.670","449.170","","-0.39%"
"2008-02-13","450.040","449.540","450.040","449.540","","0.08%"
"2008-02-14","447.980","447.480","447.980","447.480","","-0.46%"
"2008-02-15","446.520","446.020","446.520","446.020","","-0.33%"
"2008-02-18","447.580","447.080","447.580","447.080","","0.24%"
"2008-02-19","445.240","444.740","445.240","444.740","","-0.52%"
"2008-02-20","445.820","445.320","445.820","445.320","","0.13%"
"2008-02-21","442.660","442.160","442.660","442.160","","-0.71%"
"2008-02-22","442.120","441.620","442.120","441.620","","-0.12%"
"2008-02-25","442.270","441.770","442.270","441.770","","0.03%"
"2008-02-26","438.130","437.630","438.130","437.630","","-0.94%"
"2008-02-27","433.580","433.080","433.580","433.080","","-1.04%"
"2008-02-28","430.730","430.230","430.730","430.230","","-0.66%"
"2008-02-29","431.920","431.420","431.920","431.420","","0.28%"
"2008-03-03","431.150","430.650","431.150","430.650","","-0.18%"
"2008-03-04","430.980","430.480","430.980","430.480","","-0.04%"
"2008-03-05","429.510","429.010","429.510","429.010","","-0.34%"
"2008-03-06","426.110","425.610","426.110","425.610","","-0.79%"
"2008-03-07","427.270","426.770","427.270","426.770","","0.27%"
"2008-03-10","427.380","426.880","427.380","426.880","","0.03%"
"2008-03-11","427.610","427.110","427.610","427.110","","0.05%"
"2008-03-12","422.210","421.710","422.210","421.710","","-1.26%"
"2008-03-13","419.340","418.840","419.340","418.840","","-0.68%"
"2008-03-14","418.350","417.850","418.350","417.850","","-0.24%"
"2008-03-17","416.860","416.360","416.860","416.360","","-0.36%"
"2008-03-18","419.590","419.090","419.590","419.090","","0.65%"
"2008-03-19","419.720","419.220","419.720","419.220","","0.03%"
"2008-03-20","424.920","424.420","424.920","424.420","","1.24%"
"2008-03-21","424.510","424.010","424.510","424.010","","-0.10%"
"2008-03-24","425.140","424.640","425.140","424.640","","0.15%"
"2008-03-25","418.940","418.440","418.940","418.440","","-1.46%"
"2008-03-26","413.780","413.280","413.780","413.280","","-1.23%"
"2008-03-27","415.570","415.070","415.570","415.070","","0.43%"
"2008-03-28","415.040","414.540","415.040","414.540","","-0.13%"
"2008-03-31","415.490","414.990","415.490","414.990","","0.11%"
"2008-04-01","420.040","419.540","420.040","419.540","","1.10%"
"2008-04-02","417.850","417.350","417.850","417.350","","-0.52%"
"2008-04-03","418.090","417.590","418.090","417.590","","0.06%"
"2008-04-04","416.620","416.120","416.620","416.120","","-0.35%"
"2008-04-07","417.660","417.160","417.660","417.160","","0.25%"
"2008-04-08","417.310","416.810","417.310","416.810","","-0.08%"
"2008-04-09","414.200","413.700","414.200","413.700","","-0.75%"
"2008-04-10","416.490","415.990","416.490","415.990","","0.55%"
"2008-04-11","414.600","414.100","414.600","414.100","","-0.45%"
"2008-04-14","414.230","413.730","414.230","413.730","","-0.09%"
"2008-04-15","415.280","414.780","415.280","414.780","","0.25%"
"2008-04-16","411.110","410.610","411.110","410.610","","-1.00%"
"2008-04-17","412.530","412.030","412.530","412.030","","0.35%"
"2008-04-18","414.570","414.070","414.570","414.070","","0.49%"
"2008-04-21","412.090","411.590","412.090","411.590","","-0.60%"
"2008-04-22","410.110","409.610","410.110","409.610","","-0.48%"
"2008-04-23","412.790","412.290","412.790","412.290","","0.65%"
"2008-04-24","418.140","417.640","418.140","417.640","","1.30%"
"2008-04-25","419.640","419.140","419.640","419.140","","0.36%"
"2008-04-28","418.650","418.150","418.650","418.150","","-0.24%"
"2008-04-29","420.960","420.460","420.960","420.460","","0.55%"
"2008-04-30","419.850","419.350","419.850","419.350","","-0.26%"
"2008-05-01","423.760","423.260","423.760","423.260","","0.93%"
"2008-05-02","425.140","424.640","425.140","424.640","","0.33%"
"2008-05-05","423.110","422.610","423.110","422.610","","-0.48%"
"2008-05-06","422.260","421.760","422.260","421.760","","-0.20%"
"2008-05-07","425.880","425.380","425.880","425.380","","0.86%"
"2008-05-08","425.940","425.440","425.940","425.440","","0.01%"
"2008-05-09","423.600","423.100","423.600","423.100","","-0.55%"
"2008-05-12","421.720","421.220","421.720","421.220","","-0.44%"
"2008-05-13","423.790","423.290","423.790","423.290","","0.49%"
"2008-05-14","423.710","423.210","423.710","423.210","","-0.02%"
"2008-05-15","424.480","423.980","424.480","423.980","","0.18%"
"2008-05-16","420.740","420.240","420.740","420.240","","-0.88%"
"2008-05-19","422.780","422.280","422.780","422.280","","0.48%"
"2008-05-20","419.020","418.520","419.020","418.520","","-0.89%"
"2008-05-21","415.250","414.750","415.250","414.750","","-0.90%"
"2008-05-22","416.780","416.280","416.780","416.280","","0.37%"
"2008-05-23","415.670","415.170","415.670","415.170","","-0.27%"
"2008-05-26","415.730","415.230","415.730","415.230","","0.01%"
"2008-05-27","417.950","417.450","417.950","417.450","","0.53%"
"2008-05-28","419.180","418.680","419.180","418.680","","0.29%"
"2008-05-29","422.730","422.230","422.730","422.230","","0.85%"
"2008-05-30","421.560","421.060","421.560","421.060","","-0.28%"
"2008-06-02","421.910","421.410","421.910","421.410","","0.08%"
"2008-06-03","424.420","423.920","424.420","423.920","","0.59%"
"2008-06-04","424.700","424.200","424.700","424.200","","0.07%"
"2008-06-05","420.530","420.030","420.530","420.030","","-0.98%"
"2008-06-06","415.730","415.230","415.730","415.230","","-1.14%"
"2008-06-09","419.130","418.630","419.130","418.630","","0.82%"
"2008-06-10","423.960","423.460","423.960","423.460","","1.15%"
"2008-06-11","421.560","421.060","421.560","421.060","","-0.57%"
"2008-06-12","424.840","424.340","424.840","424.340","","0.78%"
"2008-06-13","426.410","425.910","426.410","425.910","","0.37%"
"2008-06-16","423.870","423.370","423.870","423.370","","-0.60%"
"2008-06-17","422.750","422.250","422.750","422.250","","-0.26%"
"2008-06-18","422.040","421.540","422.040","421.540","","-0.17%"
"2008-06-19","422.940","422.440","422.940","422.440","","0.21%"
"2008-06-20","420.150","419.650","420.150","419.650","","-0.66%"
"2008-06-23","422.700","422.200","422.700","422.200","","0.61%"
"2008-06-24","421.280","420.780","421.280","420.780","","-0.34%"
"2008-06-25","418.540","418.040","418.540","418.040","","-0.65%"
"2008-06-26","416.100","415.600","416.100","415.600","","-0.58%"
"2008-06-27","415.200","414.700","415.200","414.700","","-0.22%"
"2008-06-30","416.440","415.940","416.440","415.940","","0.30%"
"2008-07-01","415.150","414.650","415.150","414.650","","-0.31%"
"2008-07-02","412.900","412.400","412.900","412.400","","-0.54%"
"2008-07-03","417.850","417.350","417.850","417.350","","1.20%"
"2008-07-04","419.500","418.000","419.500","418.000","","0.39%"
"2008-07-07","416.890","416.390","416.890","416.390","","-0.62%"
"2008-07-08","418.460","417.960","418.460","417.960","","0.38%"
"2008-07-09","416.520","416.020","416.520","416.020","","-0.46%"
"2008-07-10","415.300","414.800","415.300","414.800","","-0.29%"
"2008-07-11","411.500","411.000","411.500","411.000","","-0.91%"
"2008-07-14","412.120","411.620","412.120","411.620","","0.15%"
"2008-07-15","412.090","411.590","412.090","411.590","","-0.01%"
"2008-07-16","414.390","413.890","414.390","413.890","","0.56%"
"2008-07-17","413.520","413.020","413.520","413.020","","-0.21%"
"2008-07-18","413.760","413.260","413.760","413.260","","0.06%"
"2008-07-21","411.650","411.150","411.650","411.150","","-0.51%"
"2008-07-22","415.380","414.880","415.380","414.880","","0.91%"
"2008-07-23","417.900","417.400","417.900","417.400","","0.61%"
"2008-07-24","418.190","417.690","418.190","417.690","","0.07%"
"2008-07-25","417.530","417.030","417.530","417.030","","-0.16%"
"2008-07-28","416.470","415.970","416.470","415.970","","-0.25%"
"2008-07-29","420.610","420.110","420.610","420.110","","0.99%"
"2008-07-30","420.960","420.460","420.960","420.460","","0.08%"
"2008-07-31","420.390","419.890","420.390","419.890","","-0.14%"
"2008-08-01","421.500","421.000","421.500","421.000","","0.26%"
"2008-08-04","420.930","421.500","422.000","415.000","","-0.14%"
"2008-08-05","424.290","420.500","424.370","420.000","","0.80%"
"2008-08-06","425.550","422.500","425.750","417.800","","0.30%"
"2008-08-07","428.030","423.500","428.190","418.160","","0.58%"
"2008-08-08","436.960","423.500","437.080","423.500","","2.09%"
"2008-08-11","439.800","433.500","440.160","433.000","","0.65%"
"2008-08-12","439.330","436.500","441.500","436.500","","-0.11%"
"2008-08-13","439.690","440.000","441.670","436.000","","0.08%"
"2008-08-14","442.480","440.000","443.340","437.000","","0.63%"
"2008-08-15","446.390","440.000","447.250","440.000","","0.88%"
"2008-08-18","446.120","445.250","446.270","439.110","","-0.06%"
"2008-08-19","443.760","446.000","448.000","440.000","","-0.53%"
"2008-08-20","444.640","446.800","447.300","442.000","","0.20%"
"2008-08-21","440.070","445.250","445.750","437.680","","-1.03%"
"2008-08-22","443.370","442.600","444.030","438.000","","0.75%"
"2008-08-25","444.520","442.600","445.600","438.960","","0.26%"
"2008-08-26","447.710","444.250","449.900","444.000","","0.72%"
"2008-08-27","445.240","449.400","449.900","442.000","","-0.55%"
"2008-08-28","445.940","444.600","446.550","439.640","","0.16%"
"2008-08-29","447.000","445.000","447.740","442.000","","0.24%"
"2008-09-01","448.500","445.000","450.700","445.000","","0.34%"
"2008-09-02","451.560","449.200","453.000","448.000","","0.68%"
"2008-09-03","452.370","452.500","454.950","451.000","","0.18%"
"2008-09-04","457.810","453.000","457.970","445.670","","1.20%"
"2008-09-05","459.640","452.000","460.770","452.000","","0.40%"
"2008-09-08","464.330","459.000","466.410","453.000","","1.02%"
"2008-09-09","464.000","461.000","465.780","460.000","","-0.07%"
"2008-09-10","468.370","463.500","468.370","461.000","","0.94%"
"2008-09-11","468.410","466.000","471.950","461.450","","0.01%"
"2008-09-12","461.450","465.230","470.500","460.000","","-1.49%"
"2008-09-15","458.930","466.000","466.500","452.000","","-0.55%"
"2008-09-16","464.300","461.000","464.300","458.000","","1.17%"
"2008-09-17","463.500","461.000","466.620","455.970","","-0.17%"
"2008-09-18","457.010","459.000","459.500","449.910","","-1.40%"
"2008-09-19","453.310","452.500","463.500","451.870","","-0.81%"
"2008-09-22","443.520","450.000","451.500","440.900","","-2.16%"
"2008-09-23","447.550","460.400","460.900","441.000","","0.91%"
"2008-09-24","448.500","445.000","448.620","443.000","","0.21%"
"2008-09-25","448.900","446.500","449.330","440.470","","0.09%"
"2008-09-26","448.410","446.000","450.500","444.720","","-0.11%"
"2008-09-29","454.060","448.000","457.500","448.000","","1.26%"
"2008-09-30","465.280","457.000","467.110","453.000","","2.47%"
"2008-10-01","468.140","463.000","468.840","461.000","","0.61%"
"2008-10-02","474.620","467.000","476.060","467.000","","1.38%"
"2008-10-03","475.890","472.000","478.530","465.710","","0.27%"
"2008-10-06","484.500","472.000","489.670","472.000","","1.81%"
"2008-10-07","482.190","482.000","484.500","476.000","","-0.48%"
"2008-10-08","484.500","482.000","485.500","476.000","","0.48%"
"2008-10-09","480.000","481.000","482.160","470.890","","-0.93%"
"2008-10-10","486.500","479.000","486.500","479.000","","1.35%"
"2008-10-13","482.190","485.000","486.200","478.000","","-0.89%"
"2008-10-14","481.450","481.000","481.700","475.000","","-0.15%"
"2008-10-15","486.920","477.000","486.920","477.000","","1.14%"
"2008-10-16","487.250","481.000","489.940","476.680","","0.07%"
"2008-10-17","489.060","485.000","489.690","482.320","","0.37%"
"2008-10-20","491.230","489.000","493.410","480.580","","0.44%"
"2008-10-21","502.300","488.000","502.490","488.000","","2.25%"
"2008-10-22","509.950","498.000","512.430","498.000","","1.52%"
"2008-10-23","512.500","508.000","515.720","505.110","","0.50%"
"2008-10-24","519.490","511.000","523.500","511.000","","1.36%"
"2008-10-27","529.000","520.000","533.500","520.000","","1.83%"
"2008-10-28","516.630","525.500","526.930","514.140","","-2.34%"
"2008-10-29","507.500","524.500","526.000","503.000","","-1.77%"
"2008-10-30","507.860","513.500","514.000","491.650","","0.07%"
"2008-10-31","517.500","505.500","519.580","505.500","","1.90%"
"2008-11-03","518.300","508.000","520.650","505.350","","0.15%"
"2008-11-04","503.140","518.580","519.500","502.000","","-2.92%"
"2008-11-05","506.290","511.500","512.000","499.000","","0.63%"
"2008-11-06","516.590","509.500","516.590","505.000","","2.03%"
"2008-11-07","514.680","515.190","516.020","509.000","","-0.37%"
"2008-11-10","510.500","510.500","515.000","503.480","","-0.81%"
"2008-11-11","518.000","508.500","524.500","508.500","","1.47%"
"2008-11-12","525.000","515.500","525.500","515.500","","1.35%"
"2008-11-13","526.000","523.500","529.500","519.540","","0.19%"
"2008-11-14","518.500","523.500","525.500","512.000","","-1.43%"
"2008-11-17","519.000","516.500","521.500","513.000","","0.10%"
"2008-11-18","516.500","519.000","521.500","515.000","","-0.48%"
"2008-11-19","521.500","517.500","523.000","510.000","","0.97%"
"2008-11-20","523.000","518.500","524.500","518.500","","0.29%"
"2008-11-21","523.500","521.500","525.500","517.000","","0.10%"
"2008-11-24","514.500","519.500","522.000","507.000","","-1.72%"
"2008-11-25","506.500","512.500","516.500","500.000","","-1.55%"
"2008-11-26","508.500","502.500","511.000","502.000","","0.39%"
"2008-11-27","508.500","506.500","509.500","504.000","","0.00%"
"2008-11-28","516.500","507.500","517.500","504.000","","1.57%"
"2008-12-01","518.500","514.500","520.500","511.210","","0.39%"
"2008-12-02","519.000","518.500","523.500","512.000","","0.10%"
"2008-12-03","520.500","515.500","520.500","514.000","","0.29%"
"2008-12-04","521.000","518.500","521.500","513.000","","0.10%"
"2008-12-05","519.000","519.500","523.000","511.000","","-0.38%"
"2008-12-08","510.000","515.500","518.000","505.000","","-1.73%"
"2008-12-09","513.500","508.000","513.500","504.430","","0.69%"
"2008-12-10","508.000","511.500","514.000","501.000","","-1.07%"
"2008-12-11","493.500","505.500","507.000","492.000","","-2.85%"
"2008-12-12","491.500","495.500","497.000","488.000","","-0.41%"
"2008-12-15","488.000","515.500","520.000","482.060","","-0.71%"
"2008-12-16","485.000","483.500","491.000","477.500","","-0.61%"
"2008-12-17","467.500","477.500","479.500","465.500","","-3.61%"
"2008-12-18","472.910","465.500","478.500","447.890","","1.16%"
"2008-12-19","472.500","450.500","472.500","450.500","","-0.09%"
"2008-12-22","469.500","469.500","472.500","460.810","","-0.63%"
"2008-12-23","471.500","469.500","472.500","463.570","","0.43%"
"2008-12-24","471.500","463.350","471.500","463.350","","0.00%"
"2008-12-25","471.500","468.500","471.500","468.500","","0.00%"
"2008-12-26","471.500","462.270","471.500","462.270","","0.00%"
"2008-12-29","462.500","468.500","471.500","459.500","","-1.91%"
"2008-12-30","461.320","459.500","462.500","459.500","","-0.26%"
"2008-12-31","468.000","461.500","468.000","459.300","","1.45%"
"2009-01-01","468.000","466.500","468.000","466.500","","0.00%"
"2009-01-02","473.000","466.500","473.000","466.500","","1.07%"
"2009-01-05","485.000","470.500","485.500","470.500","","2.54%"
"2009-01-06","490.000","474.200","492.020","474.200","","1.03%"
"2009-01-07","482.500","487.500","490.500","479.500","","-1.53%"
"2009-01-08","481.000","479.500","486.000","476.500","","-0.31%"
"2009-01-09","484.500","477.650","484.500","476.500","","0.73%"
"2009-01-12","492.500","482.500","492.500","476.500","","1.65%"
"2009-01-13","497.000","485.570","497.000","485.570","","0.91%"
"2009-01-14","502.500","494.500","502.500","492.250","","1.11%"
"2009-01-15","502.000","499.500","502.000","492.540","","-0.10%"
"2009-01-16","492.890","499.500","500.000","491.350","","-1.81%"
"2009-01-19","499.040","495.500","499.690","487.610","","1.25%"
"2009-01-20","508.810","492.500","510.110","492.500","","1.96%"
"2009-01-21","502.560","507.560","511.310","501.260","","-1.23%"
"2009-01-22","510.000","502.030","510.000","498.310","","1.48%"
"2009-01-23","509.490","505.500","511.500","505.500","","-0.10%"
"2009-01-26","497.980","510.500","511.000","496.010","","-2.26%"
"2009-01-27","497.640","496.950","500.000","492.500","","-0.07%"
"2009-01-28","499.040","497.520","500.380","491.540","","0.28%"
"2009-01-29","505.940","497.900","506.920","492.500","","1.38%"
"2009-01-30","512.630","505.750","513.030","499.500","","1.32%"
"2009-02-02","510.150","509.500","516.000","507.750","","-0.48%"
"2009-02-03","502.680","509.610","512.800","501.560","","-1.46%"
"2009-02-04","511.030","502.680","511.670","501.000","","1.66%"
"2009-02-05","512.790","509.570","513.710","504.590","","0.34%"
"2009-02-06","506.720","511.810","514.000","504.120","","-1.18%"
"2009-02-09","503.920","507.500","509.000","499.000","","-0.55%"
"2009-02-10","508.290","503.380","510.670","500.000","","0.87%"
"2009-02-11","508.330","507.090","510.870","503.000","","0.01%"
"2009-02-12","509.560","507.680","515.290","505.000","","0.24%"
"2009-02-13","509.880","508.940","515.000","505.000","","0.06%"
"2009-02-16","513.030","508.500","515.000","507.500","","0.62%"
"2009-02-17","520.690","512.050","521.890","510.000","","1.49%"
"2009-02-18","522.770","520.600","523.890","517.000","","0.40%"
"2009-02-19","517.690","522.640","523.310","512.000","","-0.97%"
"2009-02-20","510.430","516.940","522.060","508.500","","-1.40%"
"2009-02-23","515.810","512.500","516.550","503.000","","1.05%"
"2009-02-24","510.670","515.960","517.770","506.500","","-1.00%"
"2009-02-25","515.900","514.500","516.630","507.000","","1.02%"
"2009-02-26","514.840","514.910","515.610","510.000","","-0.21%"
"2009-02-27","517.570","513.900","520.070","508.170","","0.53%"
"2009-03-02","521.020","518.500","522.350","515.100","","0.67%"
"2009-03-03","521.640","520.690","523.560","516.000","","0.12%"
"2009-03-04","518.840","521.600","524.000","517.000","","-0.54%"
"2009-03-05","521.810","517.430","525.280","516.300","","0.57%"
"2009-03-06","518.710","521.930","522.890","513.000","","-0.59%"
"2009-03-09","520.030","516.500","522.270","512.910","","0.25%"
"2009-03-10","516.910","518.500","519.780","510.000","","-0.60%"
"2009-03-11","510.830","512.500","519.000","509.140","","-1.18%"
"2009-03-12","508.020","512.500","514.840","505.990","","-0.55%"
"2009-03-13","507.070","507.130","514.000","504.000","","-0.19%"
"2009-03-16","505.590","507.500","508.000","499.670","","-0.29%"
"2009-03-17","503.680","502.500","507.000","502.000","","-0.38%"
"2009-03-18","486.160","504.500","505.000","485.160","","-3.48%"
"2009-03-19","479.720","502.500","503.000","476.000","","-1.32%"
"2009-03-20","482.900","478.500","484.870","476.000","","0.66%"
"2009-03-23","480.950","482.500","484.600","476.000","","-0.40%"
"2009-03-24","486.810","481.500","488.040","479.000","","1.22%"
"2009-03-25","482.620","483.500","487.500","479.000","","-0.86%"
"2009-03-26","484.760","482.500","485.730","479.000","","0.44%"
"2009-03-27","493.300","482.500","494.190","481.000","","1.76%"
"2009-03-30","496.470","493.500","499.770","493.500","","0.64%"
"2009-03-31","494.820","497.500","498.000","490.000","","-0.33%"
"2009-04-01","494.940","491.500","497.000","491.500","","0.02%"
"2009-04-02","486.990","494.500","495.000","484.690","","-1.61%"
"2009-04-03","486.050","487.500","490.350","485.000","","-0.19%"
"2009-04-06","489.030","482.000","490.790","482.000","","0.61%"
"2009-04-07","494.080","488.820","495.610","486.500","","1.03%"
"2009-04-08","494.340","493.650","499.000","491.000","","0.05%"
"2009-04-09","498.020","493.730","499.460","487.110","","0.74%"
"2009-04-10","497.080","497.370","500.840","496.540","","-0.19%"
"2009-04-13","490.350","494.500","497.000","487.250","","-1.35%"
"2009-04-14","494.410","496.500","497.000","487.940","","0.83%"
"2009-04-15","495.840","493.500","498.400","491.000","","0.29%"
"2009-04-16","497.260","497.500","499.310","494.000","","0.29%"
"2009-04-17","502.560","494.500","503.490","494.500","","1.07%"
"2009-04-20","507.660","500.500","508.370","499.180","","1.01%"
"2009-04-21","506.410","506.810","507.810","503.000","","-0.25%"
"2009-04-22","504.110","505.500","508.000","501.000","","-0.45%"
"2009-04-23","498.850","503.500","507.420","497.630","","-1.04%"
"2009-04-24","495.120","502.500","503.000","492.000","","-0.75%"
"2009-04-27","503.100","497.000","504.270","496.000","","1.61%"
"2009-04-28","498.630","498.500","505.470","497.440","","-0.89%"
"2009-04-29","493.820","501.500","502.000","490.000","","-0.96%"
"2009-04-30","495.570","494.500","496.890","488.000","","0.35%"
"2009-05-01","494.120","492.000","495.050","490.000","","-0.29%"
"2009-05-04","489.060","493.000","496.760","487.870","","-1.02%"
"2009-05-05","492.190","492.500","493.480","486.000","","0.64%"
"2009-05-06","491.820","492.200","494.940","487.500","","-0.08%"
"2009-05-07","489.580","490.500","493.500","485.000","","-0.46%"
"2009-05-08","480.460","486.500","489.000","479.780","","-1.86%"
"2009-05-11","482.580","485.500","491.120","479.000","","0.44%"
"2009-05-12","480.320","480.500","482.950","477.000","","-0.47%"
"2009-05-13","482.230","478.500","483.150","477.000","","0.40%"
"2009-05-14","480.640","478.500","484.240","478.500","","-0.33%"
"2009-05-15","485.870","481.500","486.960","479.000","","1.09%"
"2009-05-18","483.440","482.500","487.000","482.500","","-0.50%"
"2009-05-19","481.060","485.500","486.000","479.000","","-0.49%"
"2009-05-20","475.750","480.700","482.000","473.670","","-1.10%"
"2009-05-21","472.020","474.500","477.350","467.500","","-0.78%"
"2009-05-22","468.240","467.500","471.000","464.500","","-0.80%"
"2009-05-25","467.810","468.000","468.740","466.000","","-0.09%"
"2009-05-26","468.780","467.410","473.010","467.000","","0.21%"
"2009-05-27","474.030","468.500","474.030","467.000","","1.12%"
"2009-05-28","470.150","468.500","473.500","467.000","","-0.82%"
